long,lat,disturb,rainann,soildepth,soilfert,tempann,topo,easting,northing,plot,Species,pres.abs,id
153.5549,-28.3111,3,1736,1360,1,200,0,-34275.8254670192,6856271.07240226,14,Egernia mcpheei,0,108
153.5549,-28.3111,3,1736,1360,1,200,0,-34275.8254670192,6856271.07240226,14,Eulamprus murrayi,0,109
153.5549,-28.3111,3,1736,1360,1,200,0,-34275.8254670192,6856271.07240226,14,Ophioscincus truncatus,0,110
153.5549,-28.3111,3,1736,1360,1,200,0,-34275.8254670192,6856271.07240226,14,Pseudechis porphyricaus,0,111
153.5549,-28.3111,3,1736,1360,1,200,0,-34275.8254670192,6856271.07240226,14,Saltuarius swaini,0,112
152.8878,-28.3212,1,1426,1029,5,162,-9,-99804.9506313828,6852000.67743644,15,Cacophis kreftii,0,113
152.8878,-28.3212,1,1426,1029,5,162,-9,-99804.9506313828,6852000.67743644,15,Calyptotis scutirostrum,1,114
152.8878,-28.3212,1,1426,1029,5,162,-9,-99804.9506313828,6852000.67743644,15,Coeranoscincus reticulatus,0,115
152.8878,-28.3212,1,1426,1029,5,162,-9,-99804.9506313828,6852000.67743644,15,Egernia mcpheei,1,116
152.8878,-28.3212,1,1426,1029,5,162,-9,-99804.9506313828,6852000.67743644,15,Eulamprus murrayi,0,117
152.8878,-28.3212,1,1426,1029,5,162,-9,-99804.9506313828,6852000.67743644,15,Ophioscincus truncatus,0,118
152.8878,-28.3212,1,1426,1029,5,162,-9,-99804.9506313828,6852000.67743644,15,Pseudechis porphyricaus,0,119
152.8878,-28.3212,1,1426,1029,5,162,-9,-99804.9506313828,6852000.67743644,15,Saltuarius swaini,0,120
152.8898,-28.3212,1,1426,1029,5,163,22,-99608.2741341473,6852010.66789121,16,Cacophis kreftii,0,121
152.8898,-28.3212,1,1426,1029,5,163,22,-99608.2741341473,6852010.66789121,16,Calyptotis scutirostrum,0,122
152.8898,-28.3212,1,1426,1029,5,163,22,-99608.2741341473,6852010.66789121,16,Coeranoscincus reticulatus,1,123
152.8898,-28.3212,1,1426,1029,5,163,22,-99608.2741341473,6852010.66789121,16,Egernia mcpheei,0,124
152.8898,-28.3212,1,1426,1029,5,163,22,-99608.2741341473,6852010.66789121,16,Eulamprus murrayi,0,125
152.8898,-28.3212,1,1426,1029,5,163,22,-99608.2741341473,6852010.66789121,16,Ophioscincus truncatus,0,126
152.8898,-28.3212,1,1426,1029,5,163,22,-99608.2741341473,6852010.66789121,16,Pseudechis porphyricaus,0,127
152.8898,-28.3212,1,1426,1029,5,163,22,-99608.2741341473,6852010.66789121,16,Saltuarius swaini,0,128
152.5613,-28.3332,3,1112,1070,2,164,-9,-131846.465617718,6848991.24192767,17,Cacophis kreftii,0,129
152.5613,-28.3332,3,1112,1070,2,164,-9,-131846.465617718,6848991.24192767,17,Calyptotis scutirostrum,1,130
152.5613,-28.3332,3,1112,1070,2,164,-9,-131846.465617718,6848991.24192767,17,Coeranoscincus reticulatus,0,131
152.5613,-28.3332,3,1112,1070,2,164,-9,-131846.465617718,6848991.24192767,17,Egernia mcpheei,0,132
152.5613,-28.3332,3,1112,1070,2,164,-9,-131846.465617718,6848991.24192767,17,Eulamprus murrayi,0,133
152.5613,-28.3332,3,1112,1070,2,164,-9,-131846.465617718,6848991.24192767,17,Ophioscincus truncatus,0,134
152.5613,-28.3332,3,1112,1070,2,164,-9,-131846.465617718,6848991.24192767,17,Pseudechis porphyricaus,0,135
152.5613,-28.3332,3,1112,1070,2,164,-9,-131846.465617718,6848991.24192767,17,Saltuarius swaini,0,136
152.9694,-28.3393,1,1248,959,2,171,-11,-91680.038889184,6850394.32216912,18,Cacophis kreftii,0,137
152.9694,-28.3393,1,1248,959,2,171,-11,-91680.038889184,6850394.32216912,18,Calyptotis scutirostrum,0,138
152.9694,-28.3393,1,1248,959,2,171,-11,-91680.038889184,6850394.32216912,18,Coeranoscincus reticulatus,0,139
152.9694,-28.3393,1,1248,959,2,171,-11,-91680.038889184,6850394.32216912,18,Egernia mcpheei,0,140
152.9694,-28.3393,1,1248,959,2,171,-11,-91680.038889184,6850394.32216912,18,Eulamprus murrayi,0,141
152.9694,-28.3393,1,1248,959,2,171,-11,-91680.038889184,6850394.32216912,18,Ophioscincus truncatus,0,142
152.9694,-28.3393,1,1248,959,2,171,-11,-91680.038889184,6850394.32216912,18,Pseudechis porphyricaus,0,143
152.9694,-28.3393,1,1248,959,2,171,-11,-91680.038889184,6850394.32216912,18,Saltuarius swaini,0,144
152.9755,-28.3393,1,1252,1049,5,171,-27,-91080.3301646189,6850424.38268198,19,Cacophis kreftii,0,145
152.9755,-28.3393,1,1252,1049,5,171,-27,-91080.3301646189,6850424.38268198,19,Calyptotis scutirostrum,0,146
152.9755,-28.3393,1,1252,1049,5,171,-27,-91080.3301646189,6850424.38268198,19,Coeranoscincus reticulatus,1,147
152.9755,-28.3393,1,1252,1049,5,171,-27,-91080.3301646189,6850424.38268198,19,Egernia mcpheei,0,148
152.9755,-28.3393,1,1252,1049,5,171,-27,-91080.3301646189,6850424.38268198,19,Eulamprus murrayi,0,149
152.9755,-28.3393,1,1252,1049,5,171,-27,-91080.3301646189,6850424.38268198,19,Ophioscincus truncatus,1,150
152.9755,-28.3393,1,1252,1049,5,171,-27,-91080.3301646189,6850424.38268198,19,Pseudechis porphyricaus,0,151
152.9755,-28.3393,1,1252,1049,5,171,-27,-91080.3301646189,6850424.38268198,19,Saltuarius swaini,0,152
152.5592,-28.3404,3,1096,1009,2,164,29,-132010.133181508,6848179.7676698,20,Cacophis kreftii,0,153
152.5592,-28.3404,3,1096,1009,2,164,29,-132010.133181508,6848179.7676698,20,Calyptotis scutirostrum,1,154
152.5592,-28.3404,3,1096,1009,2,164,29,-132010.133181508,6848179.7676698,20,Coeranoscincus reticulatus,1,155
152.5592,-28.3404,3,1096,1009,2,164,29,-132010.133181508,6848179.7676698,20,Egernia mcpheei,0,156
152.5592,-28.3404,3,1096,1009,2,164,29,-132010.133181508,6848179.7676698,20,Eulamprus murrayi,0,157
152.5592,-28.3404,3,1096,1009,2,164,29,-132010.133181508,6848179.7676698,20,Ophioscincus truncatus,0,158
152.5592,-28.3404,3,1096,1009,2,164,29,-132010.133181508,6848179.7676698,20,Pseudechis porphyricaus,0,159
152.5592,-28.3404,3,1096,1009,2,164,29,-132010.133181508,6848179.7676698,20,Saltuarius swaini,0,160
152.9674,-28.3411,1,1218,1009,5,171,6,-91866.6308808398,6850184.44292602,21,Cacophis kreftii,0,161
152.9674,-28.3411,1,1218,1009,5,171,6,-91866.6308808398,6850184.44292602,21,Calyptotis scutirostrum,0,162
152.9674,-28.3411,1,1218,1009,5,171,6,-91866.6308808398,6850184.44292602,21,Coeranoscincus reticulatus,0,163
152.9674,-28.3411,1,1218,1009,5,171,6,-91866.6308808398,6850184.44292602,21,Egernia mcpheei,0,164
152.9674,-28.3411,1,1218,1009,5,171,6,-91866.6308808398,6850184.44292602,21,Eulamprus murrayi,0,165
152.9674,-28.3411,1,1218,1009,5,171,6,-91866.6308808398,6850184.44292602,21,Ophioscincus truncatus,0,166
152.9674,-28.3411,1,1218,1009,5,171,6,-91866.6308808398,6850184.44292602,21,Pseudechis porphyricaus,0,167
152.9674,-28.3411,1,1218,1009,5,171,6,-91866.6308808398,6850184.44292602,21,Saltuarius swaini,0,168
152.9653,-28.3447,1,1240,1029,5,171,9,-92053.0076306245,6849774.04910058,22,Cacophis kreftii,0,169
152.9653,-28.3447,1,1240,1029,5,171,9,-92053.0076306245,6849774.04910058,22,Calyptotis scutirostrum,0,170
152.9653,-28.3447,1,1240,1029,5,171,9,-92053.0076306245,6849774.04910058,22,Coeranoscincus reticulatus,0,171
152.9653,-28.3447,1,1240,1029,5,171,9,-92053.0076306245,6849774.04910058,22,Egernia mcpheei,0,172
152.9653,-28.3447,1,1240,1029,5,171,9,-92053.0076306245,6849774.04910058,22,Eulamprus murrayi,0,173
152.9653,-28.3447,1,1240,1029,5,171,9,-92053.0076306245,6849774.04910058,22,Ophioscincus truncatus,0,174
152.9653,-28.3447,1,1240,1029,5,171,9,-92053.0076306245,6849774.04910058,22,Pseudechis porphyricaus,0,175
152.9653,-28.3447,1,1240,1029,5,171,9,-92053.0076306245,6849774.04910058,22,Saltuarius swaini,0,176
152.5429,-28.3494,3,1080,959,2,166,4,-133559.55913296,6847093.21118274,23,Cacophis kreftii,0,177
152.5429,-28.3494,3,1080,959,2,166,4,-133559.55913296,6847093.21118274,23,Calyptotis scutirostrum,0,178
152.5429,-28.3494,3,1080,959,2,166,4,-133559.55913296,6847093.21118274,23,Coeranoscincus reticulatus,1,179
152.5429,-28.3494,3,1080,959,2,166,4,-133559.55913296,6847093.21118274,23,Egernia mcpheei,0,180
152.5429,-28.3494,3,1080,959,2,166,4,-133559.55913296,6847093.21118274,23,Eulamprus murrayi,0,181
152.5429,-28.3494,3,1080,959,2,166,4,-133559.55913296,6847093.21118274,23,Ophioscincus truncatus,0,182
152.5429,-28.3494,3,1080,959,2,166,4,-133559.55913296,6847093.21118274,23,Pseudechis porphyricaus,0,183
152.5429,-28.3494,3,1080,959,2,166,4,-133559.55913296,6847093.21118274,23,Saltuarius swaini,0,184
152.5531,-28.3494,3,1028,1039,2,169,-10,-132556.418147597,6847147.08170675,24,Cacophis kreftii,0,185
152.5531,-28.3494,3,1028,1039,2,169,-10,-132556.418147597,6847147.08170675,24,Calyptotis scutirostrum,0,186
152.5531,-28.3494,3,1028,1039,2,169,-10,-132556.418147597,6847147.08170675,24,Coeranoscincus reticulatus,1,187
152.5531,-28.3494,3,1028,1039,2,169,-10,-132556.418147597,6847147.08170675,24,Egernia mcpheei,0,188
152.5531,-28.3494,3,1028,1039,2,169,-10,-132556.418147597,6847147.08170675,24,Eulamprus murrayi,0,189
152.5531,-28.3494,3,1028,1039,2,169,-10,-132556.418147597,6847147.08170675,24,Ophioscincus truncatus,0,190
152.5531,-28.3494,3,1028,1039,2,169,-10,-132556.418147597,6847147.08170675,24,Pseudechis porphyricaus,0,191
152.5531,-28.3494,3,1028,1039,2,169,-10,-132556.418147597,6847147.08170675,24,Saltuarius swaini,0,192
152.5449,-28.3566,3,1078,1000,2,164,17,-133319.854045549,6846303.36023727,25,Cacophis kreftii,0,193
152.5449,-28.3566,3,1078,1000,2,164,17,-133319.854045549,6846303.36023727,25,Calyptotis scutirostrum,1,194
152.5449,-28.3566,3,1078,1000,2,164,17,-133319.854045549,6846303.36023727,25,Coeranoscincus reticulatus,1,195
152.5449,-28.3566,3,1078,1000,2,164,17,-133319.854045549,6846303.36023727,25,Egernia mcpheei,0,196
152.5449,-28.3566,3,1078,1000,2,164,17,-133319.854045549,6846303.36023727,25,Eulamprus murrayi,0,197
152.5449,-28.3566,3,1078,1000,2,164,17,-133319.854045549,6846303.36023727,25,Ophioscincus truncatus,0,198
152.5449,-28.3566,3,1078,1000,2,164,17,-133319.854045549,6846303.36023727,25,Pseudechis porphyricaus,0,199
152.5449,-28.3566,3,1078,1000,2,164,17,-133319.854045549,6846303.36023727,25,Saltuarius swaini,0,200
153.1021,-28.3663,1,2052,1179,4,148,-18,-78487.5723463324,6848041.45848442,26,Cacophis kreftii,0,201
153.1021,-28.3663,1,2052,1179,4,148,-18,-78487.5723463324,6848041.45848442,26,Calyptotis scutirostrum,0,202
153.1021,-28.3663,1,2052,1179,4,148,-18,-78487.5723463324,6848041.45848442,26,Coeranoscincus reticulatus,0,203
153.1021,-28.3663,1,2052,1179,4,148,-18,-78487.5723463324,6848041.45848442,26,Egernia mcpheei,0,204
153.1021,-28.3663,1,2052,1179,4,148,-18,-78487.5723463324,6848041.45848442,26,Eulamprus murrayi,0,205
153.1021,-28.3663,1,2052,1179,4,148,-18,-78487.5723463324,6848041.45848442,26,Ophioscincus truncatus,1,206
153.1021,-28.3663,1,2052,1179,4,148,-18,-78487.5723463324,6848041.45848442,26,Pseudechis porphyricaus,0,207
153.1021,-28.3663,1,2052,1179,4,148,-18,-78487.5723463324,6848041.45848442,26,Saltuarius swaini,0,208
153.0755,-28.3718,1,2000,1129,4,143,5,-81071.585326861,6847301.76412415,27,Cacophis kreftii,0,209
153.0755,-28.3718,1,2000,1129,4,143,5,-81071.585326861,6847301.76412415,27,Calyptotis scutirostrum,0,210
153.0755,-28.3718,1,2000,1129,4,143,5,-81071.585326861,6847301.76412415,27,Coeranoscincus reticulatus,1,211
153.0755,-28.3718,1,2000,1129,4,143,5,-81071.585326861,6847301.76412415,27,Egernia mcpheei,0,212
153.0755,-28.3718,1,2000,1129,4,143,5,-81071.585326861,6847301.76412415,27,Eulamprus murrayi,0,213
153.0755,-28.3718,1,2000,1129,4,143,5,-81071.585326861,6847301.76412415,27,Ophioscincus truncatus,1,214
153.0755,-28.3718,1,2000,1129,4,143,5,-81071.585326861,6847301.76412415,27,Pseudechis porphyricaus,0,215
153.0755,-28.3718,1,2000,1129,4,143,5,-81071.585326861,6847301.76412415,27,Saltuarius swaini,0,216
153.0633,-28.3736,3,1816,1149,4,148,7,-82260.6312826395,6847042.58183356,28,Cacophis kreftii,0,217
153.0633,-28.3736,3,1816,1149,4,148,7,-82260.6312826395,6847042.58183356,28,Calyptotis scutirostrum,0,218
153.0633,-28.3736,3,1816,1149,4,148,7,-82260.6312826395,6847042.58183356,28,Coeranoscincus reticulatus,1,219
153.0633,-28.3736,3,1816,1149,4,148,7,-82260.6312826395,6847042.58183356,28,Egernia mcpheei,0,220
153.0633,-28.3736,3,1816,1149,4,148,7,-82260.6312826395,6847042.58183356,28,Eulamprus murrayi,0,221
153.0633,-28.3736,3,1816,1149,4,148,7,-82260.6312826395,6847042.58183356,28,Ophioscincus truncatus,1,222
153.0633,-28.3736,3,1816,1149,4,148,7,-82260.6312826395,6847042.58183356,28,Pseudechis porphyricaus,0,223
153.0633,-28.3736,3,1816,1149,4,148,7,-82260.6312826395,6847042.58183356,28,Saltuarius swaini,0,224
153.0735,-28.3736,3,1978,1159,4,144,-6,-81258.2639630969,6847092.07487722,29,Cacophis kreftii,0,225
153.0735,-28.3736,3,1978,1159,4,144,-6,-81258.2639630969,6847092.07487722,29,Calyptotis scutirostrum,0,226
153.0735,-28.3736,3,1978,1159,4,144,-6,-81258.2639630969,6847092.07487722,29,Coeranoscincus reticulatus,0,227
153.0735,-28.3736,3,1978,1159,4,144,-6,-81258.2639630969,6847092.07487722,29,Egernia mcpheei,0,228
153.0735,-28.3736,3,1978,1159,4,144,-6,-81258.2639630969,6847092.07487722,29,Eulamprus murrayi,0,229
153.0735,-28.3736,3,1978,1159,4,144,-6,-81258.2639630969,6847092.07487722,29,Ophioscincus truncatus,1,230
153.0735,-28.3736,3,1978,1159,4,144,-6,-81258.2639630969,6847092.07487722,29,Pseudechis porphyricaus,0,231
153.0735,-28.3736,3,1978,1159,4,144,-6,-81258.2639630969,6847092.07487722,29,Saltuarius swaini,0,232
152.9204,-28.3754,1,1570,1100,5,166,-9,-96294.553982511,6846140.09863748,30,Cacophis kreftii,1,233
